CASE	SERIAL	REF	QUESTNNR	MODE	STARTED	EE01	EE01_01	EE01_02	SD01	SD02_01	SD03	SD03_03	SD04	SD04_06	SD05	SD06	SD06_02	SD07	SD07_02	SL02_01	SL02_02	SL02_03	SL02_04	SL02_05	SL02_06	SL02_07	SL02_08	SL02_09	SL02_10	HA01_08	HA02_08	HA03_08	HA05_08	MF01_01	MF01_02	MF01_03	MF01_04	MF01_05	MF01_06	MF01_07	MF01_08	MF01_09	MF01_10	MF01_11	MF01_12	MF01_13	MF01_14	MF01_15	MF01_16	MF01_17	MF01_18	MF01_19	MF01_20	MF01_21	MF01_22	MF01_23	ME01	ME02	ME03_01	ME21_01	ME04	ME05_01	ME22_01	ME06	ME07_01	ME23_01	ME08_01	ME09	ME09_08	ME13	ME13_01	ME13_02	ME13_03	ME13_04	ME13_05	ME13_06	ME13_07	ME13_08	ME13_09	ME13_10	ME13_11	ME13_12	ME13_13	ME13_14	ME13_15	ME13_16	ME13_17	ME13_18	ME13_19	ME13_20	ME13_21	ME13_22	ME13_23	ME13_24	ME13_25	ME13_26	ME13_27	ME13_28	ME14_01	ME14_02	ME14_03	ME14_04	ME14_05	ME14_06	ME14_07	ME14_08	ME14_09	ME14_10	ME14_11	ME14_12	ME14_13	ME14_14	ME14_15	ME14_16	ME14_17	ME14_18	ME14_19	ME14_20	ME14_21	ME14_22	ME14_23	ME14_24	ME14_25	ME14_26	ME14_27	ME14_28	ME17_01	ME17_02	ME17_03	ME17_04	ME17_05	ME17_06	ME17_07	ME17_08	ME17_09	ME17_10	ME17_11	ME17_12	ME17_13	ME17_14	ME17_15	ME17_16	ME17_17	ME17_18	ME17_19	ME17_20	ME17_21	ME17_22	ME17_23	ME17_24	ME17_25	ME17_26	ME17_27	ME17_28	ME10	ME18_01	ME18_02	ME18_03	ME18_04	ME18_05	ME19_01	ME24_01	ME24_02	ME24_03	RE02	RE04	RE05	RE03	RE08	RE06	RE07	KU02_01	KU02_02	KU02_03	KU02_04	KU02_05	KU02_06	KU02_07	KU02_08	KU14_01	KU12_01	KU12_02	KU12_03	KU12_04	KU13_01	KU13_02	KU13_03	MW02_01	MW05_02	MW03_01	MW06_03	MW07_04	MW08_05	MW04_01	MW09_06	OV01_01	OV01_02	OV01_03	OV01_04	OV01_05	OV01_06	OV01_07	OV01_08	OV02_01	OV02_02	OV02_03	OV02_04	OV03	OV03_01	OV03_02	OV04	OV04_04	SC01_01	SC01_02	SC01_03	SC01_04	SC02_01	SC02_02	SC02_03	SC02_04	SC02_05	SC02_06	SC02_07	SC02_08	SC02_09	SC02_10	SC02_11	SC02_12	SC02_13	SC03_01	SC04_01	EI01_01	EI01_02	EI01_03	EI01_04	EI01_05	EI01_06	EI01_07	EI01_08	EI01_09	EI01_10	EI01_11	EI01_12	EI01_13	EI01_14	EI01_15	EI01_16	EI01_17	EI01_18	EI01_19	EI01_20	EI02	KL01_01	KL01_02	KL01_03	KL01_04	KL01_05	KL01_06	KL01_07	KL01_08	KL01_09	KL01_10	KL01_11	KL01_12	KL01_13	AD01	AD02_01	AD03	AD04	AE01_01	AE01_02	AE01_03	AE01_04	AE01_05	AE01_06	AE01_07	AE01_08	AE01_09	AE01_10	AE01_11	AE01_12	AE01_13	AE01_14	AE02_01	AE02_02	AE02_03	AA01_01	AA01_02	AA01_03	AA01_04	AA01_05	AA01_06	AA01_07	AA01_08	AA01_09	AA01_10	AA01_11	AA01_12	AA01_13	AA01_14	AA01_15	AA01_16	AA01_17	AA01_18	AA01_19	AA01_20	AA01_21	ST01_01	ST01_02	ST01_03	ST01_04	ST01_05	ST01_06	ST01_07	ST01_08	ST01_09	ST01_10	ST01_11	ST01_12	IM01_01	IM01_02	IM01_03	IM01_04	IM01_05	IM01_06	IM01_07	IM01_08	IM01_09	IM01_10	IM01_11	IM01_12	IM01_13	IM01_14	IM01_15	IM01_16	IM01_17	IM01_18	IM01_19	IM01_20	AL01_01	AL02_01	AL04_01	AL04_02	AL04_03	AL04_04	AL04_05	AL04_06	AL05_01	AL05_02	AL06_01	AL06_02	AL06_03	AL06_04	AL06_05	TIME001	TIME002	TIME003	TIME004	TIME005	TIME006	TIME007	TIME008	TIME009	TIME010	TIME011	TIME012	TIME013	TIME014	TIME015	TIME016	TIME017	TIME018	TIME019	TIME020	TIME021	TIME022	TIME023	TIME024	TIME025	TIME026	TIME027	TIME028	TIME029	TIME030	TIME031	TIME032	TIME033	TIME034	TIME_SUM	MAILSENT	LASTDATA	FINISHED	Q_VIEWER	LASTPAGE	MAXPAGE	MISSING	MISSREL	TIME_RSI	DEG_TIME
692			TheOneandOnly	interview	2021-04-10 08:21:46	2	T	T	1	56	2		2		5	1		2	45	4	4	3	3	3	4	4	7	4	4	7	4	7	1	5	5	2	5	1	4	2	1	5	2	4	4	5	4	1	5	5	4	1	5	5	4	1	1	7	5-10	2	2			7	5	1	300	5		0	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	2	6	1	6	6	4	4	6	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1						49				4	5	4	5	5	5	5	1	5	1	5	1	4	5	3	3	6	7	7	7	1	8	5	6	6	1	4	5	1	1	3	3	3	1	2	1	1	1	1	1	1	1	1	1	2.5		1		23	5	7	8	1	1	4	1	1	1	1	1	1	-9	1	1	1	2		5	5	1	1	5	5	1	1	5	5	1	1	1	1	5	5	1	1	5	5	1	4	2	1	1	2	2	1	1	1	1	2	1	1	2	38	1	1	4	2	5	5	3	5	3	3	4	4	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	1	1	1	5	5	2	2	5	1	1	2	1	1	3	2	1	3	1	2	2	1	1	2	1	2	3	3	2	2	1	3	4	4	1	1	1	1	4	1	4	1	1	1	1	1	1	1	1	1	2	2	1	1	1	156160	30	80	41	144	6	8	21	9		12	13	53	214	9		28	76	43	44	17	112	30	70	47	53	5	25	69	56	59	79	42	20	1542		2021-04-12 04:09:41	T	F	34	34	1	0	1.16	13
693			TheOneandOnly	interview	2021-04-10 08:55:45	2	T	T	1	36	3	Italien	2		5	1		2	50	7	7	7	7	7	6	6	7	6	1	5	5	6	3	5	4	3	3	2	4	2	1	3	2	3	4	3	4	2	4	3	5	3	5	3	3	3	3	1			1			2			0	8																																																																																																	4	4	3	2	1	3	2	2	5	3	5	1	5	5	3	5	5	6	6	5	2	1	1	4	6	6	7	5	6	2	5	2	2	2	3	3	1	3	4	3	3	2	2	1	1		1		23	10	6	7	2	2	1	1	1	2	1	2	1	1	1	2	2	2		4	4	2	2	4	3	1	1	4	4	1	1	1	1	1	5	3	1	3	3	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	18	3	3	3	5	4	5	5	4	4	5	5	4	3	4	3	4	2	3	3	1	2	2	1	2	1	2	2	1	3	3	3	2	1	1	1	1	3	3	2	2													2	2	2	3	2	3	3	3	4	3	1	4	4	4	1	4	4	2	4	4	4	2	3	1	1	1	1	1	1	1	3	2	2	2	1	20	31	44	95	121	6	8		4		8		40				33	20115	77	47	32	15	30	48	135	109	4	73	194	124		69	56	15	1559		2021-04-10 14:54:58	T	F	34	34	1	0	1.18	19
695			TheOneandOnly	interview	2021-04-10 09:04:33	2	T	T	1	27	2		2		3	1		2	40	4	4	3	3	3	3	3	6	4	4	6	6	7	1	3	3	2	4	1	5	2	3	4	2	4	2	5	4	3	4	3	3	2	3	3	4	2	3	1			1			2			0	5																																																																																																	3	3	1	1	2	2	2	3	4	4	5	3	5	5	4	4	3	3	4	4	1	5	2	3	4	4	2	2	2	1	3	2	1	1	1	1	1	2	2	2	1	1	1	2		2	1		23	10	8	8	1	1	2	1	1	1	1	1	1	1	1	1	1	1		5	4	1	1	5	4	1	3	4	5	1	3	1	1	4	5	2	3	5	5	2	2	2	1	1	3	2	1	1	1	3	1	1	1	1																																																						2	1	1	1	1	4	4	3	3	3	1	4	3	3	2	3	4	4	4	4	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	18	74	386	57	179	25	14		14		5		85				38	131	78	61	22	27	27	54	88	53	5					80	66	16	1603		2021-04-10 09:31:16	T	F	34	34	1	0	1.04	10
704			TheOneandOnly	interview	2021-04-10 09:37:19	2	T	T	2	27	1		2		2	1		1		6	5	4	4	5	5	4	6	4	4	4	7	4	1	5	3	3	4	2	3	3	4	2	2	3	3	4	3	3	4	2	3	4	3	3	3	1	3	1			1			1				8	Nichts 																																																																																																3	2	1	1	-9	1	1	2	5	1	4	2	4	3	3	2	3	5	5	7	1	7	2	4	4	4	6	5	4	2	3	3	2	2	3	4	2	2	2	2	2	1	1	2		10	3		1	10	9	8	1	4	4	1	1	1	2	1	1	1	1	1	2	2		5	4	1	1	5	5	1	2	5	5	1	1	2	1	5	4	1	2	5	5	2	2	2	1	1	2	2	1	3	1	3	2	1	1	2	10	3	1	3	4	3	1	5	4	2	3	2	3	2	2	5	2	2	1	2	2	3	2	2	2	5	3	1	2	4	5	2	4	1	1	1	1	1	1	4	3													2	1	2	2	1	2	3	3	3	3	2	3	3	3	2	3	4	4	4	4	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	4	53	195	118	294	9	9		29		11		40				68	279	79	76	52	64	43	126	126	127	5	31	151	110		162	100	28	2389		2021-04-10 10:17:09	T	F	34	34	1	1	0.79	11
705			TheOneandOnly	interview	2021-04-10 09:40:24	2	T	T	2	27	1		2		4	2	Wirtschaftsrecht	2	20	1	1	1	1	1	5	6	7	6	1	4	2	4	4	1	5	4	4	1	4	4	4	2	4	2	2	2	3	4	2	3	4	5	3	1	2	3	2	1			1			1																																																																																																					2	2	2	2	1	2	1	3	4	5	1	5	5	1	1	2	2	7	1	1	1	1	1	1	1	1	1	7	7	1	7	1	1	1	1	3	2	3	3	5	5	5	5	1	23		3		21	5	7	9	1	1	1	1	1	1	1	1	1	-9	4	1	1	1		3	2	1	2	5	2	2	4	3	4	4	2	5	3	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	2	5	1	5	5	5	5	1	3	5	5	5	1	5	5	1	1	1	3	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	4	3	1	1													3	1	2	1	1	4	1	3	4	4	3	3	3	3	3	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1						95	47	58	131	145	32	10		5		6						44	115	44	41	18	31	50	58	74	94	4	33	86	78		219	66		1584		2021-04-10 10:06:48	T	F	33	33	1	0	1.08	11
706			TheOneandOnly	interview	2021-04-10 09:45:00	2	T	T	1	61	2		1		3	1		2	30	6	7	6	6	6	5	6	6	6	1	5	5	5	3	4	4	3	4	2	4	3	2	4	3	3	4	3	3	3	4	4	3	3	4	4	3	3	1	4	15	0	4	10	0	2			24	5																																																																																													31																																																																																																																																																																																																		108	41	155	111	255	6	19	19	20	25	18		61																						838		2021-04-10 09:58:58	F	F	13	13	0	0	0.61	1
723			TheOneandOnly	interview	2021-04-10 10:05:47	2	T	T	1	27	1		3		2	1		2	40	6	4	6	5	6	5	6	6	6	1	7	4	6	1	4	4	3	4	3	2	3	1	5	2	3	3	3	3	1	5	4	3	1	4	4	3	3	1	5	15	1	4	10	1	3	15	1	12	5																																																																																													49																																																																																																																																																																																																		14	36	62	40	146	58	10	10	10	12	6	9	32																						395		2021-04-10 10:13:12	F	F	13	13	0	0	1.15	13
724			TheOneandOnly	interview	2021-04-10 10:06:17	2	T	T	2	49	1		3		5	1		2	39	3	3	5	2	2	6	7	6	5	2	5	6	6	3	3	4	4	5	1	2	2	1	3	2	4	3	4	3	2	5	4	4	1	5	5	4	2	2	3	0	0	3	0	0	6	60	1	12	1																																																																																													49																																																																																																																																																																																																		8	30	93	70	205	7	13	17	6	4	18	15	45																						531		2021-04-10 10:15:08	F	F	13	13	0	0	1.2	19
726			TheOneandOnly	interview	2021-04-10 10:07:36	2	T	T	4	43	1		2		5	1		2	30	4	4	5	3	4	4	4	4	4	3	6	5	6	1	4	3	3	5	3	2	3	1	4	2	4	3	4	3	1	3	5	3	1	3	5	3	1	3	1			1			1			0	-9																																																																																																	1	2	2	2	1	1	4	2	3	2	5	2	2	4	2	6	6	3	5	6	2	1	1	7	7	1	7	7	5	3	6	1	1	1	1	1	1	1	1	1	1	1	1	2		1	4	Information (Artikel) + Unterhaltung (Serien+Artikel darüber)	12	5	6.45	6.40	1	1	1	1	1	1	1	1	1	4	1	1	2	2	KURZ aufgewacht, weil nassgeschwitzt; LANG wach, um Kind zu beruhigen	5	4	1	1	5	4	2	1	5	5	1	2	1	2	4	4	2	4	5	5	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	21	1	1	1	1	2	4	1	2	1	1	2	2	1	3	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	4	4	4	2													3	1	4	3	2	1	1	2	2	1	3	4	2	4	4	4	3	1	4	1	5	1	2	1	1	1	1	1	1	1	1	4	2	4	1	54	75	81	81	385	11	11		4		31		17				48	189	73	101	24	223	60	242	101	63	4	34	95	69		176	131	60	2443		2021-04-10 10:48:19	T	F	34	34	0	0	0.82	5
728			TheOneandOnly	interview	2021-04-10 10:09:45	2	T	T	1	33	1		2		4	1		2	40	5	4	6	6	5	4	4	5	5	1	5	6	6	5	2	3	3	3	2	3	3	2	3	2	3	5	3	3	3	4	2	3	2	4	3	3	3	3	1			1			1			0	-9																																																																																																	2	3	3	2	1	2	2	3	3	3	3	4	3	2	2	1	1	1	1	1	3	1	1																																																																																																																																																																								13	47	58	59	219	8	11		8		7		26				50	99																	605		2021-04-10 10:19:50	F	F	18	18	1	1	1.12	9
730			TheOneandOnly	interview	2021-04-10 10:23:04	2	T	T	1	22	1		1		4	2	theater-, film- und medienwissenschaft	1		5	3	3	5	4	6	4	5	4	2	6	5	6	3	2	3	4	2	4	2	4	2	4	3	1	4	3	2	3	4	2	1	3	5	2	2	1	1	4	30	1	1			2			12	5		5	F	T	F	F	T	F	T	T	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	-9	5	-9	-9	4	-9	5	7	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	-9	1	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1						30				3	2	1	1	3	1	4	1	5	1	5	2	5	4	3	6	5	6	7	7	1	4	1	7	7	3	7	5	1	1	7	2	2	1	2	1	1	1	1	3	2	2	2	2		2	2		12	30	10	9	3	3	1	1	1	1	1	2	1	3	1	1	3	2	Durst	5	4	1	1	4	4	2	2	3	5	3	3	2	2	3	4	2	2	5	5	1	2	2	1	1	4	3	1	1	3	5	1	1	3	2	5	1	1	4	4	2	2	3	5	2	2	5	5	4	2	2	3	3	1	1	1	1	3	2	2	1	1	1	1	2	4	2	3	1	1	1	1	4	1	2	3	4	2	3	3	2	2	3	2	4	3	1	4	1	2	3	2	3	1	4	4	3	3	3	2	4	3	4	2	1	1	1	3	5	2	3	3	2	1	3	1	1	2	4	4	3	2	4	37	64	98	54	288	7	15	16	55		16		58	186	8		133	140	48	53	24	22	47	71	89	52	4	48	175	82	63	197	203	45	2352		2021-04-10 11:03:02	T	F	34	34	15	5	0.86	5
739			TheOneandOnly	interview	2021-04-10 10:59:59	2	T	T	1	25	1		2		5	1		1		4	4	4	5	4	5	5	6	4	1	5	5	5	1	5	3	3	3	1	3	4	1	4	1	2	2	2	2	2	3	4	3	1	1	2	3	2	3	2			1			1			0	-9																																																																																																	1	1	1	1	1	2	2	3	4	3	3	1	3	3	3	2	1	2	2	2	1	4	1	1	1	1	4	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4		4	WhatsApp, Spiele	22-23	30	9	9-10	2	1	1	1	1	1	1	1	2	1	1	1	1	1		5	4	1	1	5	4	1	1	5	5	1	1	1	1	1	5	1	1	5	5	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2014	4	2	1	1	3	2	2	3	2	5	1	2	3	1	1	2	2	3	1	1	1	3	3	1	1	1	2	1	3	3	2	2	1	1	1	1	3	1	1	1													1	1	1	1	1	4	3	3	3	3	3	4	4	4	1	3	4	4	4	4	1	1	1	1	1	1	1	1	1	1						27	40	52	45	127	5	9		5		2		14				27	82	32	35	13	29	26	62	58	35	3	84	66	69		70	29		1046		2021-04-10 11:17:26	T	F	33	33	1	0	1.6	33
740			TheOneandOnly	interview	2021-04-10 11:06:31	2	T	T	2	21	1		1		4	2	Kommunikation	2	12	6	5	6	6	6	5	5	5	5	3	4	3	3	5	3	2	4	4	3	2	4	3	3	3	2	3	3	2	3	4	2	2	3	3	4	2	3	3	1			2			2			0	-9																																																																																																	3	3	2	2	1	2	2	3	5	3	4	3	5	4	2	5	5	4	3	5	1	1	1	5	6	6	6	6	7	4	6	4	4	3	4	3	3	4	4	4	4	3	3	2		35	1		23	30	07:40	7	3	1	2	1	1	1	2	2	1	1	1	1	1	2		5	5	1	1	5	4	1	1	5	5	1	1	1	1	4	3	3	1	4	5	2	3	3	2	1	3	2	1	2	1	3	1	1	1	2	4	1	1	3	2	4	3	4	3	2	4	4	3	4	1	4	3	2	1	1	1	1	1	1	1	2	1	1	1	3	3	2	3	1	1	1	1	4	2	3	2													3	2	3	2	2	3	3	3	4	3	2	3	4	4	2	3	3	2	1	3	4	1	3	1	1	1	1	2	1	1	2	4	2	2	3	8	36	77	39	157	5	8		4		5		15				28	68	49	40	21	29	32	44	69	49	3	11	76	55		76	58	18	1080		2021-04-10 11:24:31	T	F	34	34	1	0	1.56	29
743			TheOneandOnly	interview	2021-04-10 11:08:11	2	T	T	1	78	1		3		2	1		1		1	1	1	1	1	7	7	7	7	1	-9	-9	-9	1	4	4	2	5	1	3	1	1	2	-9	2	5	4	2	3	-9	3	3	3	4	5	5	3	3	1			1			1				-9																																																																																																	3	1	3	5	1	1	4	1	5	1	5	1	5	5	5	5	4	7	4	4	-9	8	8	7	7	7	6	7	7	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	2		1	1		233	30	6	6	4	4	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2		5	-9	1	-9	5	5	1	1	4	-9	1	1	1	1	5	5	1	1	5	5	1	2	2	1	-9	1	1	1	1	1	1	1	1	1	2	40	3	2	4	4	5	5	1	4	3	4	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1	1	1	1	1	1	4	4	4	4	3	4	4	4	3	4	-9	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74	74	98	235	543	16	34		13		20		13				115	247	83	65	30	133	121	174	194	120	26	98	134	72		206	102	25	3065		2021-04-10 11:59:16	T	F	34	34	11	10	0.61	2
744			TheOneandOnly	interview	2021-04-10 11:10:56	2	T	T	1	22	1		2		4	2	Medizin 	1		7	5	7	7	7	3	6	6	5	3	6	6	5	2	5	4	3	4	2	2	3	2	3	3	4	3	4	3	2	4	4	3	2	4	4	3	4	2	5	10	1	1			2			12	5		0	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	5	7	2	7	7	7	1	7	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1						20																																																																																																																																																																																																		8	20	42	27	121	4	7	7	17		4		23	143	5																				428		2021-04-10 11:18:04	F	F	15	15	0	0	1.72	39
745			TheOneandOnly	interview	2021-04-10 11:12:08	2	T	T	2	88	2		5		5	1		1		4	5	5	1	1	7	7	7	6	1	5	6	6	2	2	4	3	4	2	2	2	3	5	4	3	5	4	4	1	5	4	2	3	5	4	4	3	2	2			2			2																																																																																																					5	5	4	5	2	4	3	2	4	2	4	2	4	4	4	2	3	6	6	3	2	3	3	6	6	7	6	6	5	4	6	3	3	1	3	5	4	3	3	5	5	4	4	2		5	1		23	15	8	8	2	2	2	1	2	2	1	1	2	-9	1	1	2	2	Keine	5	2	2	4	3	2	3	3	4	4	1	1	2	1	2	5	4	3	4	4	2	4	4	2	1	3	2	1	3	2	1	1	2	2	2	65	1	1	5	5	5	5	5	4	3	4	5	5	5	3	5	4	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	2	1	1	2	3	3	1	2													2	1	3	3	3	3	4	3	3	3	2	3	3	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1						27	52	100	57	250	14	12		23		17						66	190	79	101	51	60	64	139	162	145	6	38	162	140		240	108		2303		2021-04-10 11:50:31	T	F	33	33	0	0	0.67	0
748			TheOneandOnly	interview	2021-04-10 11:22:11	2	T	T	1	30	2		1		5	1		2	40	4	1	1	1	2	2	4	4	5	4	5	5	4	4	4	2	2	4	2	3	2	3	2	2	2	2	2	2	3	4	4	3	3	2	4	2	3	1	2			2			5	20	1	3	5		4	F	T	F	T	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	-9	4	-9	-9	3	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1						32				1	2	1	2	3	1	1	1	4	2	3	4	2	4	2	5	5	5	4	5	1	1	2	1	3	1	4	1	1	1	1	3	2	1	1	1	1	1	2	2	2	1	2	2		2	1		22	30	5	6	1	3	3	1	1	1	1	3	1	-9	1	1	3	3		3	4	2	4	5	4	2	2	3	5	3	2	1	1	5	5	2	3	5	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	12	4	3	4	3	5	3	3	3	2	2	2	2	4	1	5	1	3	3	1	1	1	2	1	1	1	3	2	1	4	3	5	4	1	1	1	1	4	1	1	1	3	2	1	2	3	1	2	3	1	2	1	2	2	2	2	2	2	2	3	4	4	3	2	3	4	4	1	3	3	4	2	1	4	1	2	1	1	1	1	1	1	1	2	2	1	1	1	11	35	64	28	134	10	10		10		16	10	40	112	5		46	134	38	39	23	21	22	74	87	43	4	24	106	69	89	101	77	17	1499		2021-04-10 11:47:10	T	F	34	34	17	6	1.26	15
752			TheOneandOnly	interview	2021-04-10 11:30:57	2	T	T	2	31	1		2		4	1		2	38,5	2	2	5	5	2	4	4	4	2	4	5	4	5	3	2	4	4	3	2	4	3	1	4	3	5	5	5	4	2	5	2	4	1	3	2	4	2	3	1			1			1			0	-9																																																																																																	2	2	1	1	1	1	2	3	5	3	3	1	5	4	4	2	3	3	5	4	2	2	2	4	5	5	5	5	5	4	5	4	1	1	1	4	2	3	3	3	2	1	1	2		3	1		23:30	80	8	6	3	3	2	1	1	1	1	2	1	1	1	1	2	3		4	2	2	2	4	4	1	2	3	5	2	3	2	4	4	3	1	4	4	4	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	11	1	1	2	2	3	4	4	3	1	2	4	4	1	2	3	2	1	1	1	1	1	1	1	1	3	1	1	1	3	5	4	1	1	1	1	1	4	1	1	1													1	1	1	2	2	4	3	2	3	3	3	2	3	2	3	3	3	4	2	1	4	1	2	1	1	1	1	1	1	1	2	3	3	3	3	53	54	118	60	368	10	10		10		7		17				36	418	108	280	25	89	46	115	106	70	5	29	145	77		154	94	28	2532		2021-04-10 12:13:09	T	F	34	34	1	0	0.81	2
761			TheOneandOnly	interview	2021-04-10 11:59:47	2	T	T	1	30	2		3		2	1		2	39	2	1	1	1	1	7	7	7	6	1	5	4	5	2	5	4	1	5	2	4	2	1	5	2	4	5	4	5	1	5	5	4	1	5	5	5	1	3	1			1			2				-9																																																																																																	1	1	1	1	1	1	1	3	4	5	4	5	4	1	1	4	2	2	3	1	1	1	1	5	6	6	6	6	6	3	4																																																																																																																																																																36	65	43	36	347	8	5		7		5		9				25	109	52																747		2021-04-10 12:12:14	F	F	19	19	2	2	1.39	24
763			TheOneandOnly	interview	2021-04-10 12:24:22	2	T	T	2	25	2		1		5	2	Physik	1		3	3	3	3	3	5	5	5	5	3	5	5	5	3	3	2	4	4	3	3	4	2	4	3	3	4	4	3	2	2	3	2	2	4	3	3	3	2	2			1			4	30	0.25	0	5		2	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1						18				2	1	1	1	2	1	3	3	5	5	4	4	4	2	3	4	2	3	2	2	1	1	1	3	5	2	4	4	4	3	4	2	2	1	2	2	2	2	2	3	3	3	3	1	1		1		1	10	9	8	1	2	1	1	1	1	1	1	1	1	1	1	2	1		4	4	2	2	4	4	2	2	4	4	1	1	1	1	4	4	2	2	4	4	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	7	1	1	2	2	3	4	3	4	1	2	1	1	1	1	4	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	3	1	2	2	4	1	2	4	2	1	2	1	2	4	3	3	2	2	2	1	2	4	3	3	3	3	2	3	3	3	2	4	4	4	4	4	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	398	50	83	49	208	17	11		9		16	27	962	68	5		42	100	61	39	19	99	37	54	89	61	4	17	104	81	69	116	89	17	1695		2021-04-10 13:14:25	T	F	34	34	18	7	1.01	8
765			TheOneandOnly	interview	2021-04-10 12:34:47	2	T	T	1	40	2		3		4	1		2	35	5	5	5	6	5	6	6	6	4	1	5	6	5	3	5	3	4	5	4	3	4	2	3	3	4	2	2	3	2	3	4	3	2	3	4	4	3	3	1			1			1			0	-9																																																																																																	3	3	2	2	1	2	3	3	4	2	4	3	4	4	4	5	4	5	4	6	6	2	4	5	5	5	6	5	6	4	5	3	2	1	1	1	1	1	1	1	2	1	2	1	5		1		22	5	6	7,5	1	1	1	1	1	1	1	1	1	4	1	3	1	2	Kleinkinder (Zwillinge)  beruhigen	4	4	2	2	4	4	2	2	4	5	2	1	3	1	3	3	1	4	3	2	2	3	1	1	1	1	1	3	1	1	1	1	1	1	2	22	5	5	2	2	4	4	4	4	1	1	1	1	2	1	5	2	2	1	1	3	1	1	1	1	1	1	1	1	2	4	3	2	1	1	1	1	4	4	2	2													3	3	2	3	3	2	2	2	2	2	1	4	4	1	1	2	4	4	4	4	1	1	1	1	1	1	1	1	1	1						32	179	190	72	314	19	19		10		9		26				94	180	47	87	34	58	50	188	249	72	6	31	198	188		161	654		2588		2021-04-10 13:27:34	T	F	33	33	0	0	0.67	0
